country,region,year,month,avg_temperature,rainfall_mm,festival,covid_restriction,gdp_growth_rate,foreign_exchange_rate,internet_mentions,global_travel_index,airline_ticket_price,hotel_occupancy_rate,visa_required,num_tourists,revenue_usd
Kenya,Africa,2015,Jun,26.6,48.7,Yes,None,3.37,111.7,1029,57.99,700.13,81.65,No,98601,53365899.0
Bhutan,Asia,2021,Dec,22.1,88.2,Yes,None,3.39,68.26,1012,80.76,606.63,48.25,No,83023,59073644.75
Nepal,Asia,2015,Aug,21.0,5.7,No,None,2.72,103.09,955,68.46,561.05,57.24,No,27703,13332922.65
UAE,Middle East,2014,Dec,20.1,78.8,Yes,None,3.69,33.69,974,82.96,469.87,65.86,No,41285,35390887.04
Morocco,Africa,2015,Oct,15.4,85.7,No,None,1.57,26.08,1014,42.34,397.01,48.35,No,54638,48924057.24
Greece,Europe,2016,May,17.2,75.0,Yes,None,3.97,4.34,1021,83.26,614.35,70.59,Yes,80458,44754993.48
South Africa,Africa,2017,Jul,30.9,64.2,Yes,None,1.73,76.37,1041,45.93,529.26,65.27,Yes,40100,26523560.26
Morocco,Africa,2022,Sep,9.0,104.2,Yes,None,4.32,118.45,1027,69.05,841.0,45.56,No,23319,12736736.53
Vietnam,Asia,2015,Feb,27.8,101.8,No,Partial,3.52,59.01,965,77.01,766.31,58.95,No,22500,18514454.65
Turkey,Middle East,2024,Jun,27.4,136.5,Yes,Partial,5.61,101.65,1004,82.01,701.55,44.53,No,15686,11903012.46
France,Europe,2023,Mar,29.0,132.7,Yes,None,-0.06,119.71,967,70.4,477.65,89.01,No,96474,79383145.04
UK,Europe,2012,Feb,27.8,12.8,No,None,1.61,53.54,979,59.04,727.15,59.24,No,89234,20128503.14
Russia,Europe,2015,Nov,22.9,57.8,No,None,2.65,54.9,991,55.16,600.32,84.88,Yes,21182,17595399.0
Egypt,Africa,2015,Nov,14.3,116.6,Yes,None,0.38,108.81,1018,52.23,569.31,51.52,Yes,66358,58847898.95
Canada,Americas,2010,Sep,28.1,0.6,Yes,None,5.37,117.51,967,51.33,461.18,63.29,Yes,65273,57474199.36
Spain,Europe,2015,Jun,19.9,115.1,Yes,None,1.53,57.28,979,89.71,717.01,76.48,No,83371,82609143.78
Canada,Americas,2015,Apr,10.6,59.1,Yes,None,4.49,29.65,950,42.91,506.82,53.45,No,85731,47525571.16
India,Asia,2010,May,16.3,45.3,Yes,None,4.22,72.2,1010,84.31,502.22,41.91,Yes,29498,20637760.42
Australia,Oceania,2017,Nov,24.6,74.9,No,Full,5.0,85.71,981,74.87,675.72,84.6,No,97485,75655763.88
Switzerland,Europe,2013,May,23.1,74.8,Yes,None,3.65,18.35,986,63.64,499.63,90.62,No,37787,30813951.89
Indonesia,Asia,2016,Oct,28.8,71.9,No,Partial,4.49,103.17,1056,67.41,348.08,81.29,No,57992,58441297.99
Egypt,Africa,2024,Sep,15.5,134.0,Yes,None,1.77,94.44,989,62.0,607.09,60.09,No,40660,36488655.14
Italy,Europe,2025,Apr,20.4,73.5,Yes,Partial,5.31,37.33,992,59.64,418.32,94.71,Yes,14457,11512275.39
China,Asia,2019,Aug,22.9,60.6,Yes,Full,5.98,108.22,988,73.94,704.64,55.03,Yes,80224,54354588.97
Nepal,Asia,2016,Jan,9.4,96.2,Yes,None,3.1,13.71,998,55.47,673.54,87.96,No,85940,45064676.31
Thailand,Asia,2016,Oct,29.0,133.9,No,None,-0.12,91.13,1081,51.64,397.77,77.66,No,54103,20435039.03
South Africa,Africa,2020,Nov,21.1,37.9,Yes,None,4.73,110.27,1017,86.38,855.47,64.58,Yes,53871,69950043.45
Canada,Americas,2021,Oct,22.4,179.1,No,None,3.9,25.32,1059,63.48,1015.24,74.85,Yes,89767,68493089.57
Canada,Americas,2019,Jan,16.8,23.4,No,None,1.44,25.15,1016,50.32,865.3,41.08,No,49450,35713239.16
Egypt,Africa,2012,Dec,20.5,82.6,No,None,2.65,60.57,949,69.98,612.86,74.23,Yes,17276,15301613.21
Canada,Americas,2021,Dec,24.8,2.8,Yes,None,4.7,34.32,970,49.69,511.05,92.65,No,9703,11046769.59
Nepal,Asia,2025,Aug,16.3,160.2,Yes,Full,0.37,20.28,960,82.57,610.62,48.12,Yes,30205,23574677.68
Thailand,Asia,2023,Feb,25.5,59.8,Yes,Full,3.34,22.27,1007,79.16,508.2,56.51,No,63909,49064910.81
France,Europe,2024,Feb,13.5,81.5,No,Partial,2.73,32.23,1002,57.62,475.17,42.31,Yes,34752,35854520.2
USA,Americas,2013,Nov,10.5,97.7,Yes,None,3.86,17.3,1052,53.62,602.18,88.67,Yes,85151,47556219.25
Argentina,Americas,2018,Dec,17.6,64.5,No,Partial,5.68,69.79,1012,50.63,593.39,45.99,No,23453,20177774.9
Canada,Americas,2025,Mar,22.4,35.9,No,None,0.44,44.68,993,42.81,546.52,93.68,No,86627,82690826.43
Turkey,Middle East,2015,Aug,28.3,72.7,No,Full,2.0,39.05,1000,79.91,872.02,57.42,Yes,54505,34325608.78
Australia,Oceania,2011,Oct,21.4,138.5,No,None,3.61,97.95,986,52.28,638.9,90.72,No,90949,64316237.68
Bhutan,Asia,2010,Oct,32.2,115.7,Yes,None,3.32,79.07,1019,46.61,618.27,80.96,Yes,139661,114731754.29
Argentina,Americas,2013,Oct,19.6,105.4,Yes,Partial,0.44,2.92,1004,77.65,382.76,45.98,Yes,93113,52184437.92
UK,Europe,2012,Mar,10.6,90.6,No,None,-0.09,79.36,1015,69.23,280.82,79.12,No,11660,16519867.36
Germany,Europe,2018,Feb,26.1,22.1,Yes,None,1.15,93.09,980,62.44,510.16,84.39,No,70246,58645071.44
Argentina,Americas,2022,Aug,23.1,38.8,No,None,4.74,53.86,957,67.37,555.81,85.35,Yes,48036,45718693.72
UK,Europe,2022,Sep,25.0,60.1,Yes,None,3.34,58.72,995,67.94,610.54,84.9,No,58070,43390925.84
Morocco,Africa,2012,Oct,31.6,0.0,Yes,None,3.62,14.84,982,72.06,524.39,59.02,Yes,70282,49474685.95
France,Europe,2020,Oct,15.7,108.0,Yes,Partial,-0.23,44.63,1030,77.11,743.96,54.13,No,99986,91687875.24
Spain,Europe,2023,Aug,27.9,45.0,No,None,2.7,35.32,1050,81.82,750.52,57.39,No,102697,112242405.7
Japan,Asia,2025,Mar,30.4,133.0,Yes,None,1.57,96.72,1026,64.31,528.15,47.09,Yes,5361,3806016.19
Greece,Europe,2016,May,24.9,6.1,No,None,2.26,14.03,973,72.94,797.12,58.07,Yes,44578,43764984.16
Egypt,Africa,2023,Nov,25.2,69.7,Yes,None,2.42,67.61,1003,62.48,397.89,90.61,No,55001,71039793.61
Mexico,Americas,2022,Jul,16.5,87.9,No,Partial,4.88,112.91,1008,74.96,640.76,90.2,No,68211,61086916.57
Turkey,Middle East,2016,Sep,12.6,122.8,Yes,None,5.32,79.95,999,82.12,488.49,65.1,No,48560,37919916.97
UK,Europe,2021,Jan,33.8,93.1,Yes,None,0.41,18.52,977,87.68,696.7,89.39,Yes,33335,14524257.48
Switzerland,Europe,2013,Sep,36.9,101.1,Yes,None,4.01,109.87,988,43.08,728.86,60.57,Yes,6117,4846204.43
UAE,Middle East,2021,Dec,19.3,67.4,Yes,None,2.76,78.55,955,72.22,447.82,47.68,No,78891,66321172.75
Australia,Oceania,2016,Jul,20.8,162.8,Yes,None,2.79,82.24,987,88.43,665.38,83.55,Yes,42040,40239096.27
Japan,Asia,2018,Sep,25.9,134.9,No,None,3.4,31.75,1026,52.88,630.14,64.67,Yes,9605,8375251.6
Mexico,Americas,2014,May,23.2,120.6,No,None,2.71,118.08,994,88.99,822.33,82.7,No,41365,25893258.12
India,Asia,2014,Dec,11.2,73.6,Yes,None,1.52,84.89,999,46.35,638.04,55.21,No,15367,12368464.42
Turkey,Middle East,2017,Mar,24.2,108.9,No,None,1.95,36.87,1024,83.03,477.43,82.17,Yes,73763,39036307.81
Argentina,Americas,2012,Feb,11.5,211.9,Yes,Partial,1.61,14.1,1008,85.4,564.35,94.55,Yes,9067,5753585.56
Egypt,Africa,2017,Feb,26.5,48.9,Yes,None,3.73,48.49,1007,76.28,858.7,41.42,No,20349,8344193.64
Spain,Europe,2013,Nov,12.5,47.2,No,None,3.11,35.76,968,50.84,722.18,50.3,No,25251,20942696.63
Vietnam,Asia,2023,Sep,29.3,80.9,Yes,None,3.42,18.25,1035,88.19,842.08,67.12,Yes,7056,6373504.38
USA,Americas,2014,Aug,16.7,140.5,No,None,5.35,8.51,1001,77.7,523.04,61.98,Yes,6213,4311328.36
Indonesia,Asia,2016,Jan,21.0,125.1,Yes,None,3.05,106.21,988,68.28,478.94,90.43,Yes,97825,105957003.44
Brazil,Americas,2017,Jun,15.1,84.0,Yes,None,1.9,28.22,1004,53.46,552.12,94.52,No,34976,37151555.31
New Zealand,Oceania,2023,Dec,14.2,107.8,Yes,None,0.74,71.13,983,54.74,456.95,64.69,No,73363,57806788.78
Mexico,Americas,2016,Aug,17.7,0.0,No,None,3.54,115.77,991,49.16,479.06,81.37,No,87109,110225207.28
Australia,Oceania,2016,Oct,13.9,146.1,Yes,Partial,2.39,57.58,1017,87.7,656.29,92.02,Yes,92783,84398936.18
UAE,Middle East,2017,Mar,18.8,198.8,No,Full,5.49,106.67,989,85.6,355.4,89.0,Yes,8851,6326457.22
Morocco,Africa,2019,Jul,12.4,80.5,Yes,None,3.02,32.95,983,43.15,612.02,84.59,Yes,74809,45328646.3
Egypt,Africa,2018,Feb,21.7,98.0,No,None,0.45,56.16,978,63.76,777.78,57.52,No,26960,22418542.12
China,Asia,2015,Oct,16.0,56.4,No,None,4.48,89.32,988,42.42,329.55,62.68,Yes,22254,21410263.39
Spain,Europe,2016,Sep,23.0,134.6,No,None,3.4,113.06,1046,46.33,636.2,61.08,No,30629,23368814.39
China,Asia,2019,Sep,17.7,98.0,No,None,4.19,24.41,1046,54.13,730.44,62.33,Yes,66452,50722776.0
France,Europe,2012,May,12.9,0.0,No,Partial,5.07,65.95,996,77.05,357.6,43.7,Yes,35209,34812729.17
UAE,Middle East,2021,Jul,30.1,0.0,No,None,3.59,29.07,1029,41.16,452.91,59.57,No,116169,86859914.38
China,Asia,2011,May,21.9,144.1,Yes,Partial,1.97,98.61,953,82.41,382.8,69.79,Yes,84096,39798755.71
China,Asia,2020,Jan,22.0,0.0,Yes,Full,4.64,9.85,1011,46.45,652.53,65.53,No,88053,42876754.04
France,Europe,2014,May,26.1,166.5,No,None,4.8,66.87,1004,57.28,611.48,92.64,Yes,87613,70371396.61
Canada,Americas,2017,Dec,27.2,58.4,No,Partial,3.41,114.3,1010,69.93,846.91,48.18,No,36726,29281711.57
UAE,Middle East,2025,Jan,18.4,70.2,Yes,None,1.07,116.13,1048,49.79,834.83,87.14,No,32837,29353585.66
Russia,Europe,2023,Jul,25.3,67.3,No,None,2.73,34.99,1079,54.07,615.02,63.37,No,62419,50677982.79
Mexico,Americas,2022,Oct,35.7,146.2,Yes,None,5.65,53.63,1025,72.95,669.67,40.43,Yes,22687,21192745.42
Spain,Europe,2021,Nov,18.2,24.1,Yes,Partial,2.3,34.91,985,74.64,466.41,71.35,Yes,7655,5788894.11
Morocco,Africa,2020,Oct,28.8,172.4,Yes,None,1.99,58.02,1030,51.55,679.47,84.86,No,7253,5427158.14
Vietnam,Asia,2012,Feb,17.4,93.6,No,None,2.66,90.06,1013,67.6,597.16,54.41,Yes,92679,53209224.51
Australia,Oceania,2016,Jun,25.4,129.5,No,Full,1.96,51.47,1050,54.53,543.55,48.39,No,98408,50642020.04
Argentina,Americas,2012,May,24.1,106.8,Yes,None,2.03,112.23,1017,62.67,379.12,90.6,Yes,76119,73798802.02
Turkey,Middle East,2011,Apr,30.5,45.6,No,None,2.84,104.5,1021,55.52,581.18,72.98,No,28643,21112589.37
Japan,Asia,2014,Jul,12.9,69.7,Yes,None,3.49,81.38,996,64.41,421.35,72.83,No,79687,43310063.45
India,Asia,2017,Dec,26.5,31.9,No,None,3.2,7.11,959,74.78,592.76,92.95,No,73291,75369676.51
Turkey,Middle East,2023,Dec,35.7,104.0,Yes,Full,3.05,80.66,1011,49.9,857.39,61.45,Yes,61592,35589218.67
Indonesia,Asia,2023,Oct,13.2,55.2,No,None,5.05,97.29,1065,52.18,331.3,56.28,No,73404,54286805.97
UAE,Middle East,2014,May,18.1,119.2,Yes,Full,4.33,97.48,996,82.01,576.99,42.27,Yes,67915,52488620.06
Indonesia,Asia,2017,Sep,16.6,80.0,Yes,None,3.4,53.65,963,79.49,778.06,94.63,No,11825,10764940.14
Australia,Oceania,2022,May,31.1,94.0,Yes,Partial,4.76,79.02,988,46.98,582.11,55.4,No,39054,31385611.62
Mexico,Americas,2013,Apr,18.6,0.0,No,Partial,5.57,6.71,1014,86.59,309.8,76.84,No,43706,28582065.1
Brazil,Americas,2018,Jan,20.4,38.4,No,Full,2.51,20.47,968,83.73,739.3,69.25,Yes,77975,83448624.03
Kenya,Africa,2024,Feb,15.3,17.1,No,None,3.12,82.72,999,68.49,401.28,69.26,Yes,37498,23867595.2
Brazil,Americas,2017,Oct,19.2,85.5,Yes,None,3.76,104.29,1023,63.91,851.39,76.73,No,93835,67491870.13
Thailand,Asia,2017,Jan,28.1,108.0,No,None,2.84,89.67,1013,56.23,750.52,57.71,No,88746,38536195.77
Brazil,Americas,2020,Feb,27.1,158.3,No,None,3.37,80.48,995,44.52,498.5,54.13,No,44273,36177911.51
UK,Europe,2010,Jun,23.1,105.4,Yes,None,2.03,10.39,976,67.81,441.02,78.5,No,68350,52281525.66
India,Asia,2025,Mar,26.6,122.1,Yes,Partial,5.35,35.82,964,72.54,597.19,47.97,No,62146,53221638.11
UAE,Middle East,2024,Jan,18.1,61.3,No,None,1.31,57.96,957,46.12,631.04,51.93,Yes,50271,31700879.94
Russia,Europe,2012,Feb,20.2,32.4,No,None,3.04,86.35,1031,41.8,677.01,69.33,Yes,52146,31839387.21
Argentina,Americas,2019,Sep,16.5,85.5,Yes,None,4.91,68.06,1045,86.32,529.18,91.41,No,30934,17327452.42
USA,Americas,2022,Dec,18.8,86.1,No,Full,3.05,3.57,1002,82.97,730.35,88.2,No,45789,31518277.6
Bhutan,Asia,2019,Dec,23.7,25.8,Yes,None,4.91,28.06,1002,84.25,766.67,94.84,No,20139,14489372.97
USA,Americas,2022,Jul,13.2,178.2,Yes,None,3.15,59.79,997,80.81,549.34,88.22,No,29952,21471533.46
Vietnam,Asia,2025,Aug,16.0,42.6,No,Partial,3.73,98.16,1014,40.18,608.67,68.06,No,56114,38474718.19
Bhutan,Asia,2015,Apr,20.4,102.1,Yes,None,5.54,99.36,995,40.7,698.39,42.73,No,17233,16291913.43
Morocco,Africa,2011,Aug,26.9,99.2,No,Partial,3.31,30.51,989,57.39,542.88,51.16,No,113611,80026741.62
Turkey,Middle East,2020,Jun,17.1,73.4,Yes,Full,5.3,23.36,1021,74.22,516.41,92.56,Yes,31892,26932439.55
France,Europe,2019,Jan,24.3,0.0,Yes,None,4.4,21.59,1046,48.39,743.81,87.36,Yes,55130,49606605.02
Turkey,Middle East,2011,Jun,15.1,111.0,No,None,2.06,27.25,964,77.1,641.85,41.2,Yes,38042,31498349.56
Morocco,Africa,2017,May,19.9,104.5,No,Partial,2.09,103.49,988,45.26,586.63,57.32,No,60138,23715551.0
Brazil,Americas,2017,Nov,28.0,114.6,Yes,None,3.67,93.73,970,41.58,517.46,91.51,No,91225,101912984.06
Mexico,Americas,2019,May,17.5,165.9,Yes,None,2.33,84.31,1009,48.8,582.3,79.01,Yes,86561,96950793.32
Brazil,Americas,2016,Sep,12.5,149.4,Yes,None,2.32,49.76,1023,64.25,263.85,61.13,No,92024,69585329.66
Australia,Oceania,2019,Mar,17.3,22.3,No,Full,3.44,89.23,982,74.89,576.25,59.58,No,64844,26154783.7
India,Asia,2021,Sep,10.2,92.6,Yes,Partial,4.86,114.16,998,40.48,948.09,61.05,Yes,59032,42028093.0
USA,Americas,2018,Nov,30.1,127.5,Yes,None,6.49,18.84,986,74.43,496.93,93.6,Yes,48113,28038248.24
Kenya,Africa,2015,Dec,22.0,68.6,Yes,None,3.62,61.26,1040,65.75,456.17,46.65,Yes,63788,25896424.6
India,Asia,2017,Jan,25.1,117.2,Yes,None,0.29,91.64,911,87.84,499.49,88.84,No,11461,8397113.29
Egypt,Africa,2015,Oct,23.2,65.7,No,Partial,4.43,96.22,1010,40.51,509.32,51.38,No,31146,28166475.71
Mexico,Americas,2012,Mar,16.7,73.9,Yes,None,4.11,105.37,1002,43.77,593.21,63.83,Yes,34271,25134956.14
Japan,Asia,2012,Apr,29.2,143.4,Yes,None,4.33,82.52,986,73.78,901.4,58.62,Yes,13263,9389668.77
Egypt,Africa,2010,Oct,18.7,114.2,No,Partial,6.63,85.63,992,52.49,779.28,61.63,Yes,9837,7313030.4
Thailand,Asia,2012,Oct,28.9,98.8,No,None,0.87,10.73,990,47.71,619.38,87.62,No,73967,53779502.3
Kenya,Africa,2010,Dec,18.9,102.6,No,Partial,3.62,47.86,1014,65.98,270.62,84.83,Yes,10607,8143884.02
Australia,Oceania,2012,Oct,25.5,11.8,Yes,None,2.52,35.69,1005,40.87,418.13,91.69,Yes,19385,11785356.74
USA,Americas,2019,Dec,30.5,47.9,Yes,None,2.69,64.71,1009,76.48,394.88,74.07,No,73789,39930196.94
Egypt,Africa,2020,Feb,22.2,61.6,Yes,Full,2.99,75.76,1011,65.75,540.39,78.36,No,72312,56727185.93
Russia,Europe,2010,Jun,27.7,46.8,Yes,Full,2.91,109.57,983,54.14,399.42,78.26,Yes,46711,47832794.77
China,Asia,2025,Feb,30.1,1.5,Yes,None,2.93,115.21,1010,69.3,666.56,71.14,Yes,76153,44326329.25
Germany,Europe,2022,Dec,27.6,116.7,Yes,None,1.97,75.66,1032,71.56,551.77,40.11,No,89602,63650982.85
New Zealand,Oceania,2023,Apr,21.6,30.7,Yes,None,3.33,83.53,980,88.57,449.19,53.73,Yes,62140,66408617.41
India,Asia,2013,Aug,15.2,127.3,Yes,Full,3.91,88.36,1009,52.62,616.35,66.88,Yes,91725,71406814.45
Argentina,Americas,2012,Sep,15.5,16.0,No,None,3.33,91.3,1022,57.64,471.87,63.43,Yes,94047,92417408.83
Thailand,Asia,2025,Oct,20.7,99.9,Yes,Partial,4.3,44.95,972,62.3,620.7,73.5,Yes,41445,37192621.58
Vietnam,Asia,2012,Sep,12.0,94.2,Yes,None,1.87,32.71,1018,56.77,532.54,60.77,No,11373,10473622.52
Germany,Europe,2018,Oct,13.6,75.8,No,None,1.04,50.37,1052,70.88,636.68,45.42,Yes,51436,44176702.83
Morocco,Africa,2016,May,17.1,44.3,Yes,Partial,2.4,21.7,1017,62.87,577.97,49.03,No,27334,25108963.65
Kenya,Africa,2011,Mar,20.5,127.3,No,None,3.96,106.61,1020,79.65,303.97,71.43,No,80071,50220953.2
Bhutan,Asia,2021,Jan,18.3,162.6,Yes,None,1.46,32.89,974,46.09,318.57,70.96,No,89783,70755709.3
Egypt,Africa,2016,Dec,20.0,107.5,Yes,None,4.19,70.68,1006,79.51,646.23,69.88,Yes,68821,56422953.43
Greece,Europe,2023,Jan,22.9,172.8,No,None,2.26,89.16,1005,57.64,640.45,86.0,Yes,52246,33013462.45
Turkey,Middle East,2016,Jul,18.8,62.6,Yes,None,3.11,50.87,977,78.82,742.24,59.37,No,8046,9580075.95
USA,Americas,2014,Sep,26.6,190.3,No,None,4.5,69.06,985,41.4,610.76,80.03,No,7763,6676758.09
Greece,Europe,2019,Jul,31.3,83.4,Yes,None,1.64,106.21,1032,66.08,824.66,60.13,Yes,86332,83778154.43
Australia,Oceania,2010,May,24.5,47.4,No,None,2.5,55.89,1019,70.87,582.01,47.5,Yes,93644,38907938.92
Canada,Americas,2014,Feb,22.9,35.9,No,None,1.81,107.98,1025,63.64,509.4,74.43,Yes,46058,23224801.08
Germany,Europe,2019,Jan,18.6,46.0,No,None,3.99,14.94,924,70.52,627.09,42.55,Yes,34456,14666592.62
Indonesia,Asia,2010,Dec,21.3,31.9,No,None,3.28,20.54,1048,42.38,439.7,63.48,Yes,81459,47184627.65
China,Asia,2015,Sep,27.9,205.1,Yes,None,1.67,107.03,984,64.42,499.0,74.58,Yes,75133,42669593.72
UK,Europe,2019,Oct,9.3,124.0,Yes,Partial,2.61,66.72,977,88.61,665.32,70.51,Yes,92463,65045396.56
Spain,Europe,2021,Jan,19.0,147.9,Yes,Full,0.35,36.87,990,65.77,885.9,44.46,No,93839,88319207.34
Bhutan,Asia,2014,Apr,22.4,20.8,No,Full,3.77,41.31,1013,69.43,578.1,44.53,Yes,29587,17997604.64
Thailand,Asia,2017,Mar,27.3,113.1,Yes,Partial,6.58,24.45,1020,83.07,685.97,75.85,Yes,49179,28869565.8
Russia,Europe,2015,Aug,24.9,114.6,No,Partial,3.6,42.93,1036,79.96,684.79,44.05,Yes,20480,19572674.7
Thailand,Asia,2012,Sep,16.6,83.3,No,Partial,2.16,14.08,981,72.49,492.67,48.83,No,54332,31080098.44
Greece,Europe,2010,Apr,19.3,29.5,No,None,1.57,3.32,982,79.35,642.59,68.63,No,11119,11885240.31
Russia,Europe,2022,Mar,23.5,9.5,No,None,4.98,105.63,981,53.53,557.21,82.21,Yes,51972,33655657.53
South Korea,Asia,2024,Nov,26.2,15.9,No,None,5.02,104.65,1022,50.59,506.62,66.81,Yes,61115,59553452.37
Mexico,Americas,2010,Oct,18.6,125.6,Yes,None,-0.17,27.46,972,57.93,686.34,43.9,No,15282,12222801.2
Russia,Europe,2019,Mar,22.9,47.9,Yes,Partial,0.47,72.1,978,43.87,499.93,50.96,Yes,55005,49908818.35
Canada,Americas,2024,Aug,25.7,97.7,No,Full,1.67,111.2,1017,67.85,352.01,44.43,No,67633,60347900.15
Nepal,Asia,2023,May,13.3,118.1,No,Partial,3.87,12.53,963,65.54,679.15,69.91,Yes,98017,56558463.62
Kenya,Africa,2021,Oct,22.2,144.2,Yes,None,1.28,48.72,1043,62.61,665.85,92.48,Yes,61768,41142414.97
Brazil,Americas,2020,Oct,23.1,78.5,No,None,4.08,63.54,946,57.22,696.92,73.31,No,87918,89545395.2
Russia,Europe,2024,Feb,20.6,126.5,Yes,Partial,3.73,98.05,980,80.4,796.52,87.35,Yes,56420,46675565.02
Egypt,Africa,2014,Mar,15.7,154.0,No,None,3.77,115.82,956,84.76,827.13,58.26,Yes,77486,51206127.99
France,Europe,2016,Feb,7.3,40.7,No,Partial,2.65,6.11,1008,84.09,648.45,78.33,No,49745,48054037.32
India,Asia,2018,May,31.6,160.7,Yes,None,6.2,59.16,1009,83.27,783.88,79.26,No,78284,61607584.21
Bhutan,Asia,2022,Feb,23.6,82.0,No,Full,3.8,15.59,1038,83.37,573.25,72.16,Yes,41935,40984728.85
Indonesia,Asia,2021,Jan,16.2,84.9,Yes,None,2.29,56.22,998,79.21,528.28,64.31,Yes,42514,37168738.49
South Korea,Asia,2025,Aug,17.5,166.5,Yes,Partial,4.17,68.95,1030,88.14,660.98,94.65,Yes,33224,20235085.11
Italy,Europe,2019,Jun,23.3,17.3,No,None,6.2,95.08,1024,47.57,588.49,45.47,No,40788,21261253.49
Brazil,Americas,2023,Jul,22.7,135.7,No,None,4.39,109.64,1014,74.05,583.54,46.69,No,68858,58734051.63
Turkey,Middle East,2022,Aug,28.0,45.3,Yes,None,2.69,18.37,986,62.31,616.36,65.01,Yes,28808,14984195.41
China,Asia,2012,Apr,15.4,65.3,Yes,None,4.3,62.74,964,50.3,644.35,49.39,No,79573,67792968.68
South Africa,Africa,2021,Nov,15.2,108.3,No,None,3.13,12.62,1030,54.09,575.67,73.86,Yes,98655,73024712.91
Australia,Oceania,2016,Sep,39.7,148.6,No,None,2.44,77.5,1032,70.51,682.93,89.82,Yes,66162,33007903.95
Italy,Europe,2011,Nov,11.6,170.5,No,None,4.58,95.62,1003,77.55,876.96,61.94,No,73366,85509122.25
Germany,Europe,2019,Jun,13.4,135.2,Yes,Partial,1.63,71.96,1000,65.66,532.91,58.97,Yes,7657,6834208.62
Egypt,Africa,2012,May,24.0,103.3,Yes,None,3.0,19.76,1046,53.58,713.74,54.04,No,14825,7924916.7
UK,Europe,2019,Oct,27.6,146.1,Yes,Partial,-0.07,60.64,960,40.62,752.18,56.25,No,23079,11845352.32
Russia,Europe,2019,Oct,22.9,26.6,No,Full,4.55,5.66,972,61.06,464.79,49.56,Yes,86196,76072772.18
Australia,Oceania,2013,Apr,21.8,27.7,Yes,None,6.01,102.68,959,47.36,691.4,63.76,No,66242,57041814.71
Kenya,Africa,2022,Mar,25.6,75.7,No,Partial,6.04,102.96,1053,67.49,656.58,79.42,No,38036,29543345.17
Indonesia,Asia,2017,Aug,24.8,102.4,No,None,3.27,1.74,1047,44.1,784.09,82.52,Yes,119152,43866698.58
South Africa,Africa,2018,Aug,15.4,26.7,Yes,None,1.51,22.3,1006,69.34,547.28,48.39,Yes,38223,37157763.24
Russia,Europe,2015,Nov,27.1,113.8,Yes,Full,6.93,51.39,1021,61.53,496.33,77.7,Yes,45064,46113117.34
France,Europe,2021,Oct,27.1,105.6,No,None,-0.05,70.55,963,70.96,407.76,94.83,Yes,68653,53554739.03
Canada,Americas,2025,Nov,22.3,53.4,Yes,Partial,3.6,57.71,998,56.73,744.98,89.37,Yes,99273,84040434.22
Nepal,Asia,2022,Aug,22.6,44.7,No,Partial,1.69,52.65,990,87.15,488.18,41.45,Yes,94754,96144784.68
Italy,Europe,2024,Dec,30.8,97.5,No,Partial,2.91,69.21,1014,89.84,629.4,92.14,Yes,98668,84021231.16
France,Europe,2025,Feb,24.9,29.0,Yes,None,4.8,55.75,982,86.34,680.51,54.38,Yes,7337,4905480.85
Nepal,Asia,2015,Feb,20.1,26.7,Yes,None,4.49,20.97,997,88.67,560.54,71.35,No,7708,5374914.76
Kenya,Africa,2015,Nov,21.1,85.2,Yes,Partial,1.32,23.69,1002,82.21,418.1,90.54,Yes,27747,26464342.02
Greece,Europe,2022,Mar,30.4,35.9,No,Partial,2.79,41.24,1001,78.61,350.67,87.22,Yes,31668,25647518.7
Indonesia,Asia,2020,Mar,27.3,20.1,Yes,None,3.57,16.53,1028,58.27,476.2,63.72,Yes,95233,41512910.08
Russia,Europe,2016,Oct,16.2,125.2,Yes,None,2.47,41.37,1018,40.65,735.04,76.82,No,8354,7638939.8
Indonesia,Asia,2019,Oct,17.9,73.9,Yes,None,0.79,108.33,1033,84.25,498.44,91.35,No,82548,57435777.04
Morocco,Africa,2012,May,11.6,77.6,No,Partial,2.08,31.35,994,87.55,580.33,85.17,No,28049,24061464.1
Kenya,Africa,2012,Jun,23.1,30.1,Yes,Partial,4.8,104.37,1028,73.13,766.63,49.66,No,32442,24835488.3
Canada,Americas,2011,Nov,18.0,54.7,No,None,1.88,10.25,954,88.61,730.9,83.9,Yes,52755,57570322.58
Egypt,Africa,2015,Feb,18.0,64.0,No,None,6.07,88.84,1009,60.21,845.74,72.91,No,78601,57774044.27
China,Asia,2018,Jan,20.3,87.2,No,None,1.7,114.37,986,55.3,462.83,83.99,No,62741,65466894.1
New Zealand,Oceania,2016,Sep,21.7,138.2,Yes,None,2.85,61.93,1037,60.32,480.7,79.56,No,73762,38545216.31
Australia,Oceania,2020,May,34.8,79.6,No,Partial,5.81,18.48,1064,72.36,412.91,75.26,Yes,89748,83712334.66
Bhutan,Asia,2010,Sep,29.2,94.7,Yes,None,1.76,32.27,1019,74.08,471.11,70.46,No,66064,51643624.01
New Zealand,Oceania,2024,Mar,15.8,83.7,Yes,None,0.86,22.52,1007,47.1,681.29,62.23,No,97497,94068524.16
Bhutan,Asia,2011,Oct,24.1,47.2,No,Partial,1.59,116.8,952,67.38,670.5,90.6,No,37914,31985290.11
