country,region,year,month,avg_temperature,rainfall_mm,festival,covid_restriction,gdp_growth_rate,foreign_exchange_rate,internet_mentions,global_travel_index,airline_ticket_price,hotel_occupancy_rate,visa_required,num_tourists,revenue_usd
Bhutan,North,2018,10,17.83,103.4,0,0,4.5,74.75,635.0,11.42,352.33,93.0,1,114501,26233914
Sri Lanka,Central,2021,6,29.03,123.3,1,0,5.77,85.27,1318.0,72.18,274.21,40.63,0,442896,101474186
Sri Lanka,North,2020,7,24.86,96.2,0,0,2.39,67.51,776.0,88.37,431.34,52.27,1,342653,78506995
Thailand,East,2022,9,27.15,68.5,0,0,4.02,89.67,897.0,35.44,184.34,46.55,0,4157722,952597124
Thailand,North,2019,10,14.74,127.7,0,0,5.28,64.52,946.0,15.9,338.75,90.4,1,4080761,934964192
India,Central,2018,4,19.84,74.1,0,0,2.9,72.86,766.0,94.15,322.55,48.72,1,1186697,271890268
Thailand,North,2016,11,27.46,94.1,0,0,4.29,59.69,1293.0,37.34,273.14,51.01,1,4118292,943563113
Bhutan,East,2016,1,29.12,75.7,0,0,4.1,90.42,1024.0,63.59,304.83,94.13,0,207471,47534750
Thailand,East,2015,3,24.74,85.5,0,0,2.13,80.06,1174.0,24.54,266.01,46.97,0,4087797,936576246
Bhutan,East,2015,7,21.9,111.2,0,0,5.04,73.69,1376.0,88.16,317.99,73.16,1,240965,55208733
Nepal,North,2021,11,20.22,119.9,0,1,0.61,81.12,1705.0,80.55,275.42,72.71,1,210447,48216597
India,North,2024,11,22.87,117.0,0,0,4.33,56.32,900.0,68.93,207.65,54.24,1,1212479,277797315
Nepal,East,2019,3,22.73,35.8,0,0,5.87,78.88,1004.0,22.45,350.07,78.49,0,133765,30647588
India,North,2020,9,18.85,64.2,0,0,5.4,66.4,732.0,29.74,325.89,50.74,0,1057788,242355262
Bhutan,Central,2021,11,30.57,110.4,1,0,3.16,67.4,1375.0,62.32,302.86,54.89,1,234162,53650063
Thailand,South,2018,9,25.0,77.9,0,0,3.86,66.2,1273.0,4.96,306.82,64.46,1,4067244,931867243
Nepal,Central,2018,8,26.35,100.5,0,0,1.49,66.18,377.0,22.97,173.79,90.81,0,230066,52711607
Nepal,South,2021,10,25.05,158.6,0,1,1.85,59.04,875.0,94.57,327.55,56.68,1,156989,35968559
Thailand,East,2020,4,17.86,134.4,0,0,2.36,74.87,551.0,46.97,297.54,76.95,1,4131213,946523510
Sri Lanka,East,2024,7,26.09,127.8,0,0,2.0,59.42,1247.0,32.63,263.96,64.6,0,314694,72101164
India,North,2018,2,23.92,117.8,1,0,4.64,71.5,1141.0,19.24,254.22,86.18,0,1183613,271183677
Nepal,North,2018,2,25.56,103.5,0,1,3.5,93.01,678.0,39.52,254.09,93.99,0,141086,32324940
Nepal,Central,2018,1,22.01,161.4,0,0,0.51,87.08,765.0,85.68,240.56,50.74,1,276432,63334760
Nepal,Central,2019,9,25.11,202.1,0,0,2.36,65.75,1155.0,55.25,294.08,71.53,0,230527,52817229
Nepal,West,2020,10,28.02,111.9,0,0,6.12,65.22,1236.0,70.09,358.66,63.49,0,211997,48571725
Nepal,East,2020,7,32.78,139.7,0,0,5.82,71.23,1686.0,57.26,217.84,74.84,0,236734,54239347
India,Central,2022,8,20.29,151.6,0,0,2.66,89.43,1063.0,53.78,304.94,81.39,1,1180766,270531386
Thailand,North,2020,9,24.49,65.1,0,0,7.32,70.69,940.0,90.5,374.43,45.78,1,4184138,958649430
Thailand,Central,2021,9,21.61,49.9,0,0,5.52,72.1,1341.0,83.96,327.27,61.67,1,4204604,963338500
India,South,2021,4,27.93,81.1,0,0,3.47,76.28,959.0,64.1,308.59,45.16,1,1147875,262995559
India,West,2017,6,26.2,59.0,0,0,3.77,74.08,1003.0,41.16,338.61,49.83,0,1115819,255651044
Nepal,East,2017,5,21.72,136.2,0,0,4.98,66.76,816.0,85.49,235.51,85.01,0,316599,72537629
Bhutan,West,2015,3,27.86,125.7,0,0,2.38,61.48,1407.0,76.02,300.6,64.39,1,233446,53486016
Sri Lanka,Central,2016,8,28.31,211.0,0,0,3.89,78.59,1125.0,49.69,338.0,56.02,0,309445,70898539
Sri Lanka,North,2020,5,30.63,138.6,0,0,3.71,77.22,1566.0,83.59,236.89,83.75,0,464299,106377937
Nepal,Central,2024,8,33.01,44.8,0,0,1.04,90.32,850.0,71.83,277.68,74.24,0,258441,59212750
Bhutan,Central,2020,12,23.62,140.0,0,0,4.02,66.95,1135.0,9.12,336.82,71.67,1,88848,20356423
Sri Lanka,North,2024,6,34.29,162.5,0,0,3.95,87.61,1643.0,56.24,282.76,81.52,0,382623,87664728
Sri Lanka,Central,2020,4,23.35,92.7,0,0,2.27,81.59,1030.0,5.17,274.11,59.76,0,244501,56018884
Thailand,East,2016,8,31.11,83.6,0,0,4.4,77.89,886.0,32.9,340.64,80.63,0,4113907,942558443
Thailand,East,2017,12,21.27,163.8,1,0,3.68,69.72,1173.0,27.64,439.41,68.8,0,4068061,932054430
Bhutan,West,2017,7,28.18,87.3,0,0,3.57,72.69,855.0,66.73,302.59,59.22,1,210661,48265627
Bhutan,Central,2019,4,24.86,106.2,0,0,0.3,82.63,1164.0,90.33,348.19,78.53,0,239445,54860478
Sri Lanka,South,2024,4,22.82,139.6,1,0,4.27,63.89,1433.0,19.7,250.8,81.42,0,370515,84890601
Sri Lanka,Central,2016,1,29.34,47.8,0,0,5.7,80.49,1049.0,70.47,331.61,83.29,0,376350,86227488
Thailand,West,2019,6,29.38,141.2,0,0,7.68,73.09,1001.0,18.04,229.6,92.82,1,4171484,955750206
Sri Lanka,East,2023,3,37.06,126.7,1,0,3.24,83.25,978.0,23.1,403.42,42.87,1,279613,64063576
Thailand,East,2019,10,25.47,245.9,0,0,4.14,83.32,542.0,52.49,330.37,52.04,1,4113554,942477565
Sri Lanka,South,2018,11,23.39,81.6,0,0,3.07,87.36,1055.0,85.71,291.44,43.85,0,408977,93702829
India,West,2015,11,18.08,84.4,1,0,5.37,59.93,686.0,77.99,278.22,79.95,0,1264849,289796075
Nepal,South,2020,8,21.19,100.8,0,1,3.62,75.2,608.0,30.93,354.43,88.1,1,84189,19288975
Thailand,South,2017,6,26.51,136.8,1,0,4.64,73.25,1535.0,86.77,341.13,93.05,0,4263020,976722491
Sri Lanka,West,2018,9,17.67,141.5,0,0,3.3,73.1,814.0,22.49,279.96,68.94,0,308781,70746406
Sri Lanka,West,2024,1,30.87,89.0,0,0,2.79,70.78,1568.0,20.99,259.28,81.41,0,327967,75142210
Thailand,North,2020,12,26.85,110.0,0,0,4.68,67.04,1308.0,54.87,254.0,79.2,1,4196689,961525054
Sri Lanka,West,2016,8,26.77,44.3,1,0,2.44,96.7,1598.0,28.47,263.11,78.99,0,400956,91865096
Thailand,North,2022,2,19.57,158.6,0,0,4.84,77.43,1255.0,2.35,226.04,45.2,1,4059547,930103743
India,East,2024,7,28.45,155.2,0,0,4.14,71.0,1421.0,49.19,276.08,58.86,0,1162116,266258388
Bhutan,East,2015,1,22.68,73.8,0,0,5.01,78.09,1074.0,84.53,277.06,54.75,0,223244,51148583
India,North,2021,11,29.11,67.0,0,1,4.35,69.56,794.0,64.41,347.66,83.9,1,1102861,252682169
Thailand,North,2021,8,26.67,81.8,0,0,4.11,75.43,827.0,18.51,320.81,50.7,0,4066844,931775597
India,North,2020,12,28.4,68.2,0,0,5.08,74.92,1101.0,9.95,288.88,48.35,0,1065049,244018867
Sri Lanka,West,2020,4,21.96,135.2,0,0,6.17,77.01,708.0,71.41,325.62,57.14,1,363273,83231350
Thailand,East,2018,11,20.64,76.9,1,0,3.7,88.88,1236.0,24.36,353.71,60.53,1,4107920,941186731
India,South,2018,7,20.08,125.1,0,0,1.92,67.48,1131.0,43.38,268.93,93.27,0,1181440,270685809
Bhutan,South,2024,3,22.07,45.0,1,0,2.05,76.54,957.0,25.53,220.89,46.12,1,183048,41939071
Bhutan,South,2019,9,19.89,101.0,0,0,2.4,76.13,1050.0,48.35,301.45,71.43,1,158909,36408460
Thailand,South,2024,10,18.54,153.4,0,1,-0.26,61.16,1173.0,53.18,323.11,56.4,0,4066708,931744437
India,East,2023,2,29.93,17.2,0,0,0.86,66.69,746.0,40.95,338.39,81.55,0,1133169,259626192
Nepal,South,2017,3,23.23,84.7,0,0,3.54,73.85,305.0,10.4,252.82,65.18,1,143227,32815476
Sri Lanka,South,2021,8,22.8,99.6,1,0,0.14,80.56,1134.0,92.9,338.78,93.14,0,500306,114627687
Nepal,South,2023,9,27.87,119.3,0,0,5.09,62.85,413.0,21.37,319.19,64.48,0,130761,29959326
Nepal,East,2020,9,23.77,118.8,0,0,5.0,91.49,1453.0,66.16,196.57,73.15,1,275019,63011021
India,West,2015,8,25.86,73.7,0,0,1.39,74.48,1020.0,26.9,364.85,93.02,0,1082078,247920469
Sri Lanka,Central,2021,9,31.09,41.1,0,0,2.65,71.57,625.0,92.51,284.6,50.6,1,436097,99916432
Bhutan,East,2020,7,21.32,55.0,0,0,4.49,75.05,630.0,7.5,272.75,85.0,0,107139,24547168
Bhutan,East,2022,8,30.02,51.9,1,0,3.83,64.11,1343.0,20.69,303.55,47.6,0,138920,31828677
Nepal,Central,2019,6,19.76,121.7,0,0,1.34,70.85,965.0,72.03,222.04,77.17,0,286421,65623392
Thailand,South,2023,11,24.33,128.9,1,0,2.86,62.84,879.0,67.98,270.17,55.85,0,4251361,974051238
Nepal,East,2022,3,15.41,10.4,0,0,2.9,82.74,1035.0,0.66,314.25,40.1,1,76876,17613456
Bhutan,North,2017,4,19.55,136.6,1,0,3.55,63.31,996.0,47.61,361.04,62.26,0,181902,41676505
Thailand,Central,2022,6,25.12,52.7,1,0,3.23,90.36,1112.0,21.46,334.05,40.34,1,4096566,938585357
Sri Lanka,North,2017,10,20.63,54.8,1,0,2.12,68.65,1391.0,49.22,263.7,41.32,0,366777,84034169
Sri Lanka,South,2021,3,30.85,117.2,0,1,7.15,56.85,744.0,90.51,251.97,58.04,1,375655,86068253
Sri Lanka,South,2023,10,16.37,58.4,1,0,2.74,64.11,1444.0,57.09,316.28,75.99,0,395508,90616877
Sri Lanka,West,2021,9,35.03,88.3,0,0,3.19,68.11,929.0,51.51,304.76,49.64,1,313995,71941013
India,South,2016,8,26.77,118.9,1,0,3.8,72.33,605.0,7.39,441.85,46.41,0,1019352,233548992
Bhutan,North,2017,1,28.59,118.7,0,0,0.26,88.83,1045.0,47.58,302.31,69.53,1,146615,33591718
Thailand,East,2019,1,18.55,83.7,0,0,4.23,63.94,1421.0,51.76,340.83,77.55,1,4152871,951485686
Sri Lanka,West,2022,7,30.45,162.7,0,0,1.21,75.64,1011.0,72.91,198.9,44.9,1,426826,97792305
Sri Lanka,West,2015,6,29.83,125.6,0,1,4.2,77.33,599.0,75.96,294.7,46.33,0,312744,71654390
India,West,2021,1,31.38,95.6,0,0,2.06,70.6,1287.0,19.81,301.35,49.79,0,1091952,250182752
Thailand,East,2022,7,20.23,91.4,0,0,2.2,83.37,225.0,76.26,266.95,71.93,1,4221694,967254078
Bhutan,South,2016,11,23.93,111.0,0,0,5.9,79.86,1546.0,22.52,281.18,93.59,0,147932,33893463
Sri Lanka,North,2020,3,23.09,116.3,0,0,3.81,76.54,1033.0,75.12,249.8,41.71,0,388799,89079743
Sri Lanka,Central,2020,7,33.45,26.7,0,0,4.16,83.13,575.0,95.6,395.47,93.69,1,434271,99498067
Sri Lanka,North,2018,8,19.37,69.8,0,0,1.3,73.66,846.0,85.08,310.67,94.51,0,444908,101935165
Thailand,North,2017,5,23.08,138.9,0,0,1.89,70.63,859.0,15.98,288.82,80.31,1,4110174,941703156
Nepal,East,2016,7,21.35,70.8,0,0,5.9,66.28,855.0,62.93,268.2,62.02,0,239084,54777767
Bhutan,North,2018,3,23.94,64.2,0,0,4.74,72.02,990.0,1.47,373.94,68.5,0,29358,6726362
Sri Lanka,North,2019,6,21.63,25.8,0,0,3.65,63.92,1160.0,82.11,319.22,64.42,0,406096,93042748
Bhutan,North,2019,4,20.68,91.3,0,0,3.32,88.08,931.0,71.91,303.46,77.75,1,203247,46566968
Nepal,Central,2023,8,21.77,51.1,0,0,5.45,70.39,599.0,68.36,320.52,91.06,1,243830,55865148
India,South,2022,6,29.6,118.7,0,0,3.63,62.15,502.0,32.82,315.04,77.2,1,1091343,250043221
Sri Lanka,Central,2022,8,23.8,110.3,0,0,4.12,77.05,1088.0,40.33,316.71,77.95,0,347580,79635845
Thailand,North,2017,10,27.41,165.0,0,0,4.78,85.22,1473.0,74.64,311.8,71.07,1,4201677,962667880
Thailand,West,2018,4,22.97,144.2,0,0,4.99,77.59,777.0,38.44,202.58,40.39,1,4148726,950536004
Sri Lanka,West,2020,12,21.94,94.1,0,0,4.72,74.79,640.0,26.73,344.42,80.33,0,298664,68428448
India,North,2023,11,22.57,135.4,0,1,2.93,80.36,1434.0,13.41,260.66,40.36,0,974455,223262409
Thailand,West,2021,10,21.02,131.3,1,0,3.41,64.29,1273.0,92.23,234.7,86.44,0,4308425,987125465
Sri Lanka,North,2016,10,20.47,75.2,0,0,4.66,73.34,1207.0,63.67,317.53,72.18,0,375389,86007309
India,West,2022,5,17.83,-20.3,0,1,1.83,83.7,912.0,80.66,204.14,74.7,0,1189763,272592735
Bhutan,South,2018,11,27.78,90.1,1,0,2.47,75.19,885.0,49.31,237.82,72.34,1,236061,54085152
Nepal,East,2015,8,28.7,103.6,0,0,1.05,83.07,1161.0,65.42,250.63,88.63,0,279188,63966202
Nepal,Central,2024,11,28.54,79.5,0,0,2.66,67.22,1129.0,63.57,294.77,45.09,0,210164,48151757
Thailand,West,2021,6,19.3,100.1,0,0,4.75,83.82,1436.0,45.55,344.81,82.77,0,4128592,945922999
Thailand,Central,2022,10,28.74,66.7,1,0,2.5,69.93,1119.0,35.33,305.61,84.66,0,4195985,961363757
Nepal,West,2016,1,16.21,3.0,0,0,4.93,79.16,713.0,56.62,360.05,57.46,1,174848,40060326
Sri Lanka,Central,2024,6,32.71,122.8,0,0,3.82,75.97,1108.0,55.03,408.69,65.87,1,295896,67794258
Thailand,East,2023,7,27.79,75.7,0,0,4.73,77.19,1082.0,55.79,261.07,51.15,1,4161715,953511980
Bhutan,Central,2021,6,32.64,89.5,0,0,5.04,93.12,706.0,33.18,288.47,61.44,1,116174,26617224
Bhutan,Central,2021,1,31.51,151.2,0,1,4.66,76.19,1593.0,51.33,349.95,70.32,1,85780,19653498
Sri Lanka,West,2023,1,19.59,53.1,0,0,3.62,65.34,874.0,40.23,325.48,78.74,0,323814,74190695
Sri Lanka,Central,2019,7,24.89,79.9,0,0,0.36,72.56,1523.0,13.87,381.34,41.44,1,207936,47641289
Sri Lanka,South,2021,6,25.56,69.6,0,0,4.85,75.23,967.0,0.52,174.06,78.34,1,335055,76766178
Thailand,Central,2015,1,27.37,168.7,0,0,3.28,72.53,1259.0,34.74,323.96,73.94,0,4113722,942516057
Thailand,East,2015,3,24.25,111.1,0,0,1.48,90.65,1042.0,62.23,323.82,70.32,0,4165292,954331525
Bhutan,East,2023,5,21.39,108.8,0,0,2.94,79.37,686.0,77.65,308.36,75.73,1,211194,48387746
Thailand,South,2024,1,15.15,86.2,0,0,3.77,107.76,1397.0,98.06,313.19,52.8,0,4223319,967626391
Thailand,North,2015,7,28.58,40.9,0,0,4.32,62.47,1078.0,35.99,338.23,83.74,0,4137050,947860855
Bhutan,East,2017,1,29.87,139.1,0,0,2.79,82.66,1573.0,90.77,307.75,68.66,0,251899,57713878
Bhutan,West,2020,7,23.63,133.7,0,0,4.99,82.76,887.0,41.72,277.88,75.32,1,165176,37844324
Nepal,South,2021,5,29.59,69.7,0,0,3.71,91.69,1227.0,34.04,384.9,50.08,0,99107,22706915
Thailand,Central,2016,3,34.77,76.5,0,0,3.18,60.8,1345.0,66.59,333.56,73.43,0,4178052,957255035
Thailand,South,2019,3,13.42,37.9,0,0,4.18,90.36,715.0,87.82,307.66,88.58,0,4227037,968478241
Nepal,North,2023,9,21.03,110.5,0,0,5.14,69.85,659.0,42.13,301.53,40.81,0,157965,36192175
Bhutan,Central,2018,3,22.62,11.0,0,0,6.42,57.21,817.0,91.82,325.26,64.04,0,247707,56753427
India,Central,2017,3,18.96,101.2,0,0,1.57,73.32,940.0,17.34,271.78,92.99,0,1111486,254658288
Sri Lanka,Central,2020,9,24.98,119.9,0,1,4.5,67.36,1229.0,71.51,275.67,90.16,1,348940,79947442
Sri Lanka,South,2022,6,33.61,150.3,1,0,5.81,79.93,802.0,73.03,293.28,48.93,0,440058,100823957
Sri Lanka,West,2017,10,30.42,76.9,0,0,2.36,86.77,487.0,68.49,362.73,52.58,1,353666,81030240
Thailand,North,2021,12,21.77,50.6,0,1,4.88,68.75,1192.0,89.64,335.6,49.25,0,4123576,944773758
Nepal,North,2016,6,20.68,142.5,0,0,4.41,58.83,987.0,9.11,348.2,62.9,1,81637,18704273
Thailand,Central,2023,2,26.67,85.5,0,0,3.37,68.48,576.0,21.62,202.54,60.22,0,4135006,947392544
India,East,2016,7,21.11,42.0,0,0,3.4,73.31,1244.0,98.35,308.53,68.93,0,1247130,285736384
Sri Lanka,East,2017,4,26.76,99.7,1,0,0.99,57.17,1194.0,36.38,298.1,81.87,1,388512,89013987
Sri Lanka,South,2019,9,18.29,88.5,0,0,1.85,81.9,661.0,43.39,306.89,64.99,0,335396,76844306
Sri Lanka,Central,2021,9,21.45,144.3,0,0,6.77,63.62,1206.0,62.92,314.19,88.0,1,388512,89013987
Nepal,South,2016,5,30.62,113.5,1,0,4.56,77.8,969.0,45.0,216.92,63.25,0,279814,64109628
Nepal,North,2023,1,31.43,31.9,0,0,3.08,71.23,1136.0,25.5,338.11,48.39,0,118452,27139148
Thailand,West,2022,3,17.25,144.5,0,0,2.56,63.93,1529.0,79.48,255.85,78.62,0,4235381,970389978
Nepal,Central,2023,2,26.0,62.8,0,0,1.23,67.8,1141.0,76.18,359.82,68.0,1,233734,53552001
India,South,2023,6,25.08,81.7,1,0,3.75,91.94,843.0,58.09,286.52,73.87,1,1226762,281069766
Bhutan,East,2022,9,27.68,159.4,0,1,2.41,83.07,1443.0,75.25,394.04,89.23,1,99451,22785731
Thailand,East,2017,3,16.66,181.4,0,0,4.67,89.95,1235.0,72.96,226.25,90.44,1,4251142,974001062
Bhutan,East,2018,2,23.87,104.6,0,0,5.28,70.36,1192.0,70.2,358.66,73.61,1,180052,41252642
Nepal,West,2020,9,22.2,49.7,0,0,3.99,56.87,769.0,37.6,383.27,78.72,0,142944,32750636
Thailand,South,2015,12,20.87,73.7,1,0,1.13,71.01,907.0,71.81,321.43,44.4,0,4209357,964427485
Nepal,West,2024,11,25.39,132.1,0,0,3.88,64.99,1153.0,76.22,380.8,77.17,0,220470,50513018
Nepal,East,2019,9,34.12,134.9,1,0,4.81,53.96,1613.0,67.06,276.76,42.73,1,283355,64920924
Thailand,Central,2024,2,21.98,127.1,0,0,4.86,80.81,370.0,21.9,315.55,47.18,1,4065378,931439714
Nepal,West,2015,4,23.69,70.7,0,0,0.75,68.96,834.0,82.11,403.16,67.34,1,216353,49569751
Sri Lanka,Central,2024,3,24.57,61.6,0,1,4.59,70.94,1396.0,92.15,352.19,50.7,1,294454,67463874
Bhutan,West,2015,1,25.51,97.6,0,0,0.65,72.22,1626.0,21.45,331.25,65.59,0,102291,23436418
Nepal,North,2015,8,24.0,124.0,1,0,2.88,79.15,749.0,57.68,266.97,49.64,1,266059,60958149
India,North,2023,3,23.56,90.8,0,0,4.41,80.63,1238.0,43.05,300.26,87.81,1,1136534,260397164
Thailand,South,2015,12,21.23,101.4,0,0,5.12,72.77,431.0,99.25,268.74,58.74,0,4262419,976584793
India,East,2017,5,35.67,152.0,0,0,3.07,87.46,1424.0,70.9,381.99,55.78,1,1138715,260896864
Thailand,East,2018,8,27.99,51.0,0,0,3.31,77.77,736.0,10.01,293.16,48.18,0,4062960,930885713
Nepal,East,2019,7,24.76,76.4,0,0,6.08,76.67,877.0,85.21,339.73,49.89,0,231056,52938431
Thailand,West,2023,5,24.05,91.7,0,0,3.93,76.59,1184.0,72.28,278.47,75.56,1,4207301,963956424
Nepal,North,2020,12,27.6,56.2,0,0,3.26,84.12,1626.0,52.38,270.14,58.77,0,209838,48077066
Sri Lanka,Central,2015,3,23.26,67.8,0,0,3.93,57.29,1018.0,97.21,302.67,61.06,0,433053,99219005
Sri Lanka,East,2022,8,26.0,160.1,0,1,5.85,67.35,653.0,49.79,232.13,51.71,1,272961,62539502
Nepal,South,2024,11,28.63,139.3,1,0,5.82,73.71,1603.0,48.02,300.6,59.55,0,233727,53550398
India,West,2021,11,18.64,77.5,0,0,3.8,69.73,1027.0,30.69,309.2,68.47,0,1097849,251533844
Nepal,South,2022,4,23.54,96.5,0,1,2.92,59.5,944.0,50.56,272.24,57.69,0,114579,26251785
India,East,2020,2,23.59,102.0,0,0,2.96,88.24,1403.0,91.45,296.5,84.2,1,1257875,288198226
Nepal,North,2021,4,21.79,145.1,0,0,1.76,83.21,1353.0,94.09,376.92,86.2,1,260891,59774082
India,East,2016,6,29.21,74.5,0,0,2.42,74.23,945.0,13.58,296.87,63.7,0,1094599,250789220
Nepal,North,2020,9,31.01,82.3,1,0,2.67,73.13,428.0,50.15,305.98,55.39,0,232962,53375124
Sri Lanka,East,2018,2,27.13,77.3,1,0,2.1,72.24,1359.0,39.51,255.97,88.99,0,408523,93598810
India,West,2015,11,11.95,99.4,0,1,5.83,73.59,974.0,77.36,338.41,80.56,0,1122958,257286697
Sri Lanka,North,2018,2,24.65,145.9,0,0,2.57,67.08,281.0,37.0,263.72,58.83,1,353080,80895979
Thailand,Central,2016,5,22.52,121.0,0,0,3.55,55.93,953.0,30.64,332.95,84.37,1,4104383,940376350
Sri Lanka,West,2024,9,23.63,118.1,0,0,4.11,75.76,943.0,93.33,373.67,57.45,1,381211,87341217
India,North,2017,11,20.2,117.2,0,0,3.32,85.84,1042.0,12.99,394.32,56.3,0,1005003,230261419
Sri Lanka,South,2015,6,19.1,74.3,0,0,-0.51,78.74,975.0,96.24,320.81,76.46,0,434579,99568635
Thailand,West,2015,10,32.83,118.3,0,0,6.49,71.29,1497.0,67.02,251.69,53.8,1,4185077,958864569
Bhutan,Central,2023,3,24.07,135.1,0,0,3.79,75.28,787.0,64.36,314.12,92.61,1,214358,49112666
Sri Lanka,North,2023,9,17.75,78.5,1,0,3.43,79.96,820.0,90.04,334.85,40.8,1,423657,97066239
India,Central,2020,2,25.08,101.8,0,0,1.0,60.92,577.0,8.64,298.69,51.49,0,1045679,239580907
Thailand,North,2016,3,28.97,96.7,0,0,5.48,69.64,1033.0,68.6,322.22,93.71,1,4208154,964151859
Nepal,North,2019,6,23.42,97.2,0,0,4.48,67.57,921.0,55.03,230.5,87.44,0,261768,59975016
Thailand,South,2022,7,33.03,111.6,1,0,3.77,89.69,948.0,45.14,254.74,46.83,1,4183609,958528228
Bhutan,South,2016,6,21.6,99.6,0,0,6.35,67.66,1192.0,18.82,221.42,68.87,1,161769,37063729
Thailand,South,2017,12,32.34,168.5,0,0,4.25,69.44,1634.0,50.85,340.69,48.84,0,4114031,942586853
Bhutan,South,2015,1,30.25,90.1,0,0,1.87,63.5,983.0,24.21,357.46,87.87,1,94231,21589750
Sri Lanka,West,2024,6,32.87,130.3,0,0,7.26,75.91,1251.0,86.32,330.95,61.56,0,387804,88851773
Bhutan,East,2024,10,28.6,109.1,0,0,4.29,78.24,930.0,82.71,289.08,77.65,0,239241,54813739
Nepal,East,2020,5,24.16,132.4,0,1,4.26,80.58,925.0,10.11,349.17,90.27,0,42944,9839121
Nepal,East,2021,7,15.21,49.0,0,0,2.81,72.35,916.0,46.25,275.26,42.6,1,173683,39793407
Nepal,North,2020,10,35.0,117.9,1,0,4.65,76.23,1396.0,38.81,357.5,93.66,0,232989,53381311
India,South,2020,7,26.02,115.3,0,0,4.28,85.63,1339.0,79.34,210.61,55.13,1,1247412,285800994
Thailand,East,2020,6,30.02,130.6,0,0,2.91,68.22,1122.0,26.07,323.25,90.23,0,4100536,939494944
Thailand,South,2017,3,18.98,79.6,1,0,3.29,92.22,1500.0,40.64,316.13,63.11,0,4163476,953915452
Bhutan,East,2016,2,27.22,139.9,0,0,4.53,68.07,655.0,82.44,235.1,68.1,0,261359,59881308
Nepal,North,2020,5,21.3,63.0,0,0,4.76,89.49,618.0,33.16,270.72,61.63,0,177931,40766688
India,East,2020,2,26.52,77.2,0,1,1.61,81.47,685.0,33.93,280.61,76.18,1,1061803,243275159
Thailand,North,2020,3,19.6,105.8,1,0,2.12,73.04,992.0,9.58,313.67,46.72,1,4085284,936000480
Bhutan,North,2018,4,16.19,124.9,0,0,3.34,66.75,933.0,10.38,234.13,73.88,0,122633,28097078
Nepal,South,2020,1,27.7,116.3,0,0,3.51,100.34,1055.0,0.86,268.84,52.61,0,105982,24282082
Thailand,South,2019,8,27.22,82.8,0,0,0.42,68.9,1241.0,26.78,232.21,72.62,1,4141151,948800456
Nepal,North,2016,5,22.37,133.0,0,0,3.54,61.74,801.0,27.46,283.22,58.74,1,144228,33044820
Thailand,West,2020,2,29.67,24.7,1,0,3.27,88.64,203.0,57.68,260.34,53.52,0,4230354,969238216
India,Central,2016,12,37.2,93.8,1,0,4.39,71.77,892.0,66.65,286.15,78.78,0,1249395,286255330
Sri Lanka,North,2016,7,28.23,110.8,0,0,4.05,64.96,352.0,21.66,255.24,55.39,0,299280,68569583
Thailand,West,2021,11,26.99,99.0,0,0,4.59,100.07,1651.0,69.27,280.56,56.91,0,4188907,959742080
India,Central,2024,6,21.26,87.6,0,0,4.87,59.84,1081.0,35.23,226.01,50.4,0,1165962,267139565
India,East,2017,1,28.93,94.0,0,0,3.44,65.34,949.0,65.3,309.06,86.37,1,1185605,271640074
India,East,2023,4,27.75,136.9,0,0,3.16,89.44,738.0,63.33,233.8,53.89,1,1195588,273927330
Bhutan,East,2023,10,26.1,107.7,1,0,3.52,87.45,739.0,53.33,381.95,85.1,1,206360,47280203
Thailand,East,2021,12,22.43,18.9,0,0,4.43,73.92,1388.0,99.81,366.65,48.37,0,4190310,960063528
Sri Lanka,Central,2016,1,21.58,137.4,0,0,4.65,68.49,514.0,57.13,222.27,44.1,0,393400,90133902
India,Central,2020,10,22.0,-0.5,0,0,4.66,80.17,1082.0,95.95,335.14,61.6,0,1222006,279980095
Bhutan,East,2018,1,37.46,18.5,0,0,3.26,87.12,1321.0,72.57,238.18,41.46,0,243326,55749674
Thailand,East,2020,2,25.12,42.1,0,0,4.0,80.63,1140.0,16.21,327.1,68.72,1,4047264,927289522
Sri Lanka,East,2022,2,20.68,54.4,0,0,3.45,84.25,865.0,93.8,304.24,80.69,0,460634,105538230
Sri Lanka,East,2018,3,27.47,113.3,0,0,3.38,74.42,890.0,79.29,232.48,69.01,0,445942,102172070
Bhutan,West,2015,1,34.8,172.7,1,0,4.61,72.43,1067.0,78.8,286.51,86.18,0,294511,67476933
Thailand,West,2016,1,26.37,74.3,0,0,3.21,78.23,827.0,6.65,284.21,75.1,0,4075811,933830072
Bhutan,North,2022,2,31.44,116.0,0,0,3.34,80.32,481.0,60.45,330.08,81.79,0,189182,43344463
India,East,2022,7,30.13,129.5,0,0,2.91,82.11,1096.0,69.01,365.95,69.39,1,1152514,264058424
Sri Lanka,West,2019,7,18.86,74.6,0,0,4.05,80.72,584.0,70.01,259.21,90.05,1,428679,98216855
Sri Lanka,East,2020,5,26.11,102.4,0,0,4.72,58.05,983.0,29.18,317.36,60.94,1,291329,66747889
Sri Lanka,East,2022,1,29.17,97.2,0,0,3.64,80.93,975.0,56.63,333.02,62.01,0,363259,83228142
Thailand,West,2019,2,18.93,111.5,0,0,3.55,91.75,765.0,49.12,373.36,40.31,0,4067021,931816150
